occurrenceID,institutionCode,catalogNumber,sex,scientificName,country,verbatime,recordedBy,lifeStage,bibliographicCitation,AssociatedTaxa,TypeStatus,kingdom,class,order,family,rank,scientificNameAuthorship,genus,specificEpithet,eventDate,verbatimEventDate,decimalLatitude,decimalLongitude,coordinatuncertantyinmeters,habitat,minimumElevationInMeters,maximumElevationInMeters,stateProvince,county,municipality,locationRemarks,samplingprotocol,Column,rights,rightsHolder
878df220-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132207,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui La Fortuna 1150m 23.V-9.VI.1995 Hydrological Trail J.Ashe FIT,J. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VI.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878df2f2-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132208,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui La Fortuna 1150m 23.V-9.VI.1995 Hydrological Trail J.Ashe FIT,J. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VI.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878df3b0-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132209,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui La Fortuna 1150m 23.V-9.VI.1995 Hydrological Trail J.Ashe FIT,J. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VI.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878df478-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132210,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui La Fortuna 1150m 23.V-9.VI.1995 Hydrological Trail J.Ashe FIT,J. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VI.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878df540-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132211,male,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose 26km N. San Isidro II-V.1992 P. Hanson 2100m,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1992-02/05,II-V.1992,9.503432,-83.691041,5000,,2100,2100,,,,,,,,
878df608-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132212,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878df6da-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132213,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878df798-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132214,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878dfa18-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132215,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878dfae0-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132216,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878dfb9e-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132217,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1200m Hydrological trail 9-12.VI.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-09/12,9-12.VI.1995,8.7,-82.23,1000,Hydrological Trail,1200,1200,,,,,,,,
878dfc70-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132218,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui Hartmann's Finca 27.7km W. Volcan 16.VI.1995, 1450m J.S. Ashe",J. S. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-16,16.VI.1995,8.8445,-82.7606,500,,1450,1450,,,,,,,,
878dfd38-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132219,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: Alajuela Est. Biol. San ramon 700m 24-26.III.1996 L. Masner forest YPT,L. Masner,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1996-03-24/26,24-26.III.1996,10.28,-84.632,500,Forest,700,700,,,,,,,,
878dfdf6-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132220,male,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-04,IV. 1995,10.04944,-84.01583,,,1600,1600,,,,,,,,
878dfebe-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132221,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-04,IV. 1995,10.04944,-84.01583,,,1600,1600,,,,,,,,
878dff86-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132222,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-04,IV. 1995,10.04944,-84.01583,,,1600,1600,,,,,,,,
878e01d4-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132223,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: Punt. R.F. Golfo Dulce 5km W Piedras Blancas 100m XI-XII.1992 P. Hanson MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1992-11/12,XI-XII.1992,8.782448,-83.292675,500,,100,100,,,,,,,,
878e0292-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132224,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e035a-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132225,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e0422-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132226,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e04ea-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132227,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e05b2-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132228,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0670-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132229,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0904-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132230,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e09d6-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132231,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0a94-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132232,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0b5c-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132233,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0c1a-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132234,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0cd8-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132235,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e0d96-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132236,male,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e1002-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132237,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995, FIT J.Ashe&R.Brooks",J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/07-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1450,1450,,,,,,,,
878e10de-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132238,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: Alajuela Est. Biol. San ramon 700m 24-26.III.1996 L. Masner forest YPT,L. Masner,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1996-03-24/26,24-26.III.1996,10.201361,-84.485101,500,Forest,700,700,,,,,,,,
878e11a6-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132239,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1264-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132240,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e132c-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132241,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e13ea-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132242,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e14a8-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132243,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1796-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132244,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1868-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132245,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1930-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132246,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e19f8-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132247,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1ab6-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132248,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1b74-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132249,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1c32-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132250,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1e30-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132251,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1eee-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132252,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e1fb6-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132253,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e2074-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132254,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e2132-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132255,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e21f0-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132256,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e24de-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132257,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e25ce-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132258,female,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e26be-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132259,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 21-23.V.1995 Hydrological Trail J.Ashe & R.Brooks,J. Ashe & R. Brooks,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-21/23,21-23.V.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e2786-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132260,female,Gryonoides glabriceps,Panama,"PANAMA: Chiriqui Hartmann's Finca 27.7km W. Volcan 16.VI.1995, 1450m J.S. Ashe",J. S. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-06-16,16.VI.1995,8.8445,-82.7606,500,,1450,1450,,,,,,,,
878e2844-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132261,male,Gryonoides glabriceps,Panama,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail J.Ashe FIT,J. S. Ashe,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-05-23/06-09,23.V-9.VII.1995,8.7,-82.23,1000,Hydrological Trail,1150,1150,,,,,,,,
878e2902-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132262,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-04,IV. 1995,10.04944,-84.01583,,,1600,1600,,,,,,,,
878e29c0-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132263,female,Gryonoides glabriceps,Costa Rica,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,Paul Hanson,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-04,IV. 1995,10.04944,-84.01583,,,1600,1600,,,,,,,,
878e2bd2-85ac-11ea-bc55-0242ac130003,CNCI,CNCHYMEN 132264,female,Gryonoides glabriceps,Costa Rica,"COSTA RICA: Heredia 11km. NE pto. Viejo de Sarapiqui, 100m. 13-18.VIII. 1995 J.M. Cumming, YPT",J. M. Cumming,adult,,,,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,1995-08-13/18,13-18.VIII. 1995,10.42194,-84.015,500,,100,100,,,,,,,,
